2025-05-09 13:46:42,461 ; PT3S                                                         ; DEBUG   ; dxAndMxHelperFcts.readDxAndMx: Start.
2025-05-09 13:48:56,658 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TMAX', 'ROHR~*~*~*~MVEC', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))
2025-05-09 13:48:56,658 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('STAT', 'ROHR~*~*~*~PVEC', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))
2025-05-09 13:48:56,658 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TIME', 'ROHR~*~*~*~PVEC', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))
2025-05-09 13:48:56,658 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TMIN', 'ROHR~*~*~*~PVEC', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))
2025-05-09 13:48:56,660 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TMAX', 'ROHR~*~*~*~PVEC', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))
2025-05-09 13:48:56,660 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('STAT', 'ROHR~*~*~*~PVECMAX_INST', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))
2025-05-09 13:48:56,660 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TIME', 'ROHR~*~*~*~PVECMAX_INST', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))
2025-05-09 13:48:56,660 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TMIN', 'ROHR~*~*~*~PVECMAX_INST', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))
2025-05-09 13:48:56,660 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TMAX', 'ROHR~*~*~*~PVECMAX_INST', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))
2025-05-09 13:48:56,660 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('STAT', 'ROHR~*~*~*~PVECMIN_INST', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))
2025-05-09 13:48:56,660 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TIME', 'ROHR~*~*~*~PVECMIN_INST', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))
2025-05-09 13:48:56,661 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TMIN', 'ROHR~*~*~*~PVECMIN_INST', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))
2025-05-09 13:48:56,661 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TMAX', 'ROHR~*~*~*~PVECMIN_INST', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))
2025-05-09 13:48:56,661 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('STAT', 'ROHR~*~*~*~RHOVEC', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))
2025-05-09 13:48:56,661 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TIME', 'ROHR~*~*~*~RHOVEC', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))
2025-05-09 13:48:56,661 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TMIN', 'ROHR~*~*~*~RHOVEC', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))
2025-05-09 13:48:56,661 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TMAX', 'ROHR~*~*~*~RHOVEC', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))
2025-05-09 13:48:56,661 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('STAT', 'ROHR~*~*~*~TTRVEC', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))
2025-05-09 13:48:56,661 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TIME', 'ROHR~*~*~*~TTRVEC', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))
2025-05-09 13:48:56,661 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TMIN', 'ROHR~*~*~*~TTRVEC', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))
2025-05-09 13:48:56,661 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TMAX', 'ROHR~*~*~*~TTRVEC', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))
2025-05-09 13:48:56,661 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('STAT', 'ROHR~*~*~*~TVEC', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))
2025-05-09 13:48:56,661 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TIME', 'ROHR~*~*~*~TVEC', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))
2025-05-09 13:48:56,661 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TMIN', 'ROHR~*~*~*~TVEC', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))
2025-05-09 13:48:56,662 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TMAX', 'ROHR~*~*~*~TVEC', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))
2025-05-09 13:48:56,662 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('STAT', 'manPVECMAX_INST', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))
2025-05-09 13:48:56,662 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('STAT', 'mlcPVECMAX_INST', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))
2025-05-09 13:48:56,662 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('STAT', 'barBzgPVECMAX_INST', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))
2025-05-09 13:48:56,662 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('STAT', 'manPVECMIN_INST', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))
2025-05-09 13:48:56,662 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('STAT', 'mlcPVECMIN_INST', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))
2025-05-09 13:48:56,662 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('STAT', 'barBzgPVECMIN_INST', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))
2025-05-09 13:48:56,662 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('STAT', 'manPVEC', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))
2025-05-09 13:48:56,662 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('STAT', 'mlcPVEC', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))
2025-05-09 13:48:56,662 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('STAT', 'barBzgPVEC', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))
2025-05-09 13:48:56,662 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('STAT', 'QMVEC', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))
2025-05-09 13:48:56,662 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('STAT', 'tMVEC', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))
2025-05-09 13:48:56,662 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TIME', 'manPVECMAX_INST', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))
2025-05-09 13:48:56,662 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TIME', 'mlcPVECMAX_INST', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))
2025-05-09 13:48:56,662 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TIME', 'barBzgPVECMAX_INST', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))
2025-05-09 13:48:56,662 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TIME', 'manPVECMIN_INST', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))
2025-05-09 13:48:56,662 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TIME', 'mlcPVECMIN_INST', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))
2025-05-09 13:48:56,662 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TIME', 'barBzgPVECMIN_INST', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))
2025-05-09 13:48:56,662 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TIME', 'manPVEC', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))
2025-05-09 13:48:56,662 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TIME', 'mlcPVEC', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))
2025-05-09 13:48:56,665 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TIME', 'barBzgPVEC', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))
2025-05-09 13:48:56,665 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TIME', 'QMVEC', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))
2025-05-09 13:48:56,665 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TIME', 'tMVEC', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))
2025-05-09 13:48:56,665 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TMIN', 'manPVECMAX_INST', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))
2025-05-09 13:48:56,665 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TMIN', 'mlcPVECMAX_INST', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))
2025-05-09 13:48:56,665 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TMIN', 'barBzgPVECMAX_INST', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))
2025-05-09 13:48:56,665 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TMIN', 'manPVECMIN_INST', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))
2025-05-09 13:48:56,665 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TMIN', 'mlcPVECMIN_INST', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))
2025-05-09 13:48:56,665 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TMIN', 'barBzgPVECMIN_INST', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))
2025-05-09 13:48:56,665 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TMIN', 'manPVEC', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))
2025-05-09 13:48:56,665 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TMIN', 'mlcPVEC', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))
2025-05-09 13:48:56,665 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TMIN', 'barBzgPVEC', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))
2025-05-09 13:48:56,665 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TMIN', 'QMVEC', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))
2025-05-09 13:48:56,665 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TMIN', 'tMVEC', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))
2025-05-09 13:48:56,665 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TMAX', 'manPVECMAX_INST', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))
2025-05-09 13:48:56,665 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TMAX', 'mlcPVECMAX_INST', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))
2025-05-09 13:48:56,665 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TMAX', 'barBzgPVECMAX_INST', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))
2025-05-09 13:48:56,665 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TMAX', 'manPVECMIN_INST', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))
2025-05-09 13:48:56,665 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TMAX', 'mlcPVECMIN_INST', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))
2025-05-09 13:48:56,665 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TMAX', 'barBzgPVECMIN_INST', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))
2025-05-09 13:48:56,665 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TMAX', 'manPVEC', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))
2025-05-09 13:48:56,665 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TMAX', 'mlcPVEC', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))
2025-05-09 13:48:56,665 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TMAX', 'barBzgPVEC', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))
2025-05-09 13:48:56,665 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TMAX', 'QMVEC', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))
2025-05-09 13:48:56,665 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TMAX', 'tMVEC', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))
2025-05-09 13:48:56,665 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: str-cols:
2025-05-09 13:48:56,665 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: Pos
2025-05-09 13:48:56,665 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: pk
2025-05-09 13:48:56,665 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: tk
2025-05-09 13:48:56,665 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: LFDNR
2025-05-09 13:48:56,665 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: NAME
2025-05-09 13:48:56,665 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: XL
2025-05-09 13:48:56,665 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: compNr
2025-05-09 13:48:56,665 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: nextNODE
2025-05-09 13:48:56,668 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: OBJTYPE
2025-05-09 13:48:56,668 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: OBJID
2025-05-09 13:48:56,668 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: L
2025-05-09 13:48:56,668 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: DN
2025-05-09 13:48:56,668 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: Am2
2025-05-09 13:48:56,668 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: Vm3
2025-05-09 13:48:56,669 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: NAME_CONT
2025-05-09 13:48:56,669 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: NAME_i
2025-05-09 13:48:56,669 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: NAME_k
2025-05-09 13:48:56,669 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ZKOR_n
2025-05-09 13:48:56,669 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: BESCHREIBUNG_n
2025-05-09 13:48:56,669 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: KVR_n
2025-05-09 13:48:56,669 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: LSum
2025-05-09 13:48:56,669 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: direction
2025-05-09 13:48:56,669 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('STAT', 'QM', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))
2025-05-09 13:48:56,669 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TIME', 'QM', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))
2025-05-09 13:48:56,669 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TMIN', 'QM', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))
2025-05-09 13:48:56,669 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TMAX', 'QM', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))
2025-05-09 13:48:56,669 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('STAT', 'M', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))
2025-05-09 13:48:56,669 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TIME', 'M', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))
2025-05-09 13:48:56,669 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TMIN', 'M', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))
2025-05-09 13:48:56,669 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TMAX', 'M', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))
2025-05-09 13:48:56,669 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: QM
2025-05-09 13:48:56,669 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: M
2025-05-09 13:48:56,669 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('STAT', 'KNOT~*~*~*~PH', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))_n
2025-05-09 13:48:56,669 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TIME', 'KNOT~*~*~*~PH', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))_n
2025-05-09 13:48:56,669 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TMIN', 'KNOT~*~*~*~PH', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))_n
2025-05-09 13:48:56,669 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TMAX', 'KNOT~*~*~*~PH', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))_n
2025-05-09 13:48:56,669 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('STAT', 'KNOT~*~*~*~H', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))_n
2025-05-09 13:48:56,669 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TIME', 'KNOT~*~*~*~H', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))_n
2025-05-09 13:48:56,669 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TMIN', 'KNOT~*~*~*~H', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))_n
2025-05-09 13:48:56,669 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TMAX', 'KNOT~*~*~*~H', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))_n
2025-05-09 13:48:56,669 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('STAT', 'KNOT~*~*~*~T', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))_n
2025-05-09 13:48:56,669 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TIME', 'KNOT~*~*~*~T', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))_n
2025-05-09 13:48:56,669 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TMIN', 'KNOT~*~*~*~T', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))_n
2025-05-09 13:48:56,669 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TMAX', 'KNOT~*~*~*~T', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))_n
2025-05-09 13:48:56,669 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('STAT', 'KNOT~*~*~*~RHO', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))_n
2025-05-09 13:48:56,672 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TIME', 'KNOT~*~*~*~RHO', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))_n
2025-05-09 13:48:56,672 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TMIN', 'KNOT~*~*~*~RHO', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))_n
2025-05-09 13:48:56,672 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TMAX', 'KNOT~*~*~*~RHO', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))_n
2025-05-09 13:48:56,672 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: PH_n
2025-05-09 13:48:56,672 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: T_n
2025-05-09 13:48:56,672 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: H_n
2025-05-09 13:48:56,672 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: RHO_n
2025-05-09 13:48:56,672 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: mlc_n
2025-05-09 13:48:56,672 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('STAT', 'mlc', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))_n
2025-05-09 13:48:56,672 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TIME', 'mlc', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))_n
2025-05-09 13:48:56,672 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TMIN', 'mlc', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))_n
2025-05-09 13:48:56,672 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TMAX', 'mlc', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))_n
2025-05-09 13:48:56,672 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: pk_ROHRVEC
2025-05-09 13:48:56,672 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: fkDE
2025-05-09 13:48:56,672 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: rk
2025-05-09 13:48:56,672 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: tk_ROHRVEC
2025-05-09 13:48:56,672 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: fkKI
2025-05-09 13:48:56,672 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: fkKK
2025-05-09 13:48:56,672 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: fkDTRO_ROWD
2025-05-09 13:48:56,672 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: fkLTGR
2025-05-09 13:48:56,672 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: fkSTRASSE
2025-05-09 13:48:56,672 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: L_ROHRVEC
2025-05-09 13:48:56,672 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: LZU
2025-05-09 13:48:56,672 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: RAU
2025-05-09 13:48:56,672 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: JLAMBS
2025-05-09 13:48:56,672 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: LAMBDA0
2025-05-09 13:48:56,672 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ZEIN
2025-05-09 13:48:56,672 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ZAUS
2025-05-09 13:48:56,672 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ZUML
